avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctUnemployed16_Over,PctPrivateCoverage,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,binnedIncLow,binnedIncHigh
0.0038276006711409397,0.004640536874419933,0.49224678323985477,0.2812251392203659,0.129365503179766,0.0024309046739430244,0.4864253393665159,0.0,0.02891806548113678,0.36879432624113473,0.4331797235023041,0.6783099875883382,0.520242914979757,0.37285491419656785,0.4855172413793104,0.0250965250965251,0.6067653276955604,0.16120906801007556,0.27586206896551724,0.3871428571428571,0.33216783216783213,0.5473098330241188,0.5045454545454545,0.6486344664670298,0.05808124085171886,0.004512030537144367,0.018719147284330787,0.46525096048244247,0.30851393989996856,0.29798607625886314,0.034957431284587476
0.0025692114093959733,0.00278432212465196,0.3965687891784889,0.25725934765314235,0.3133744356522161,0.0014780521885861253,0.14479638009049775,0.032297509970704165,0.036563071297989025,0.4893617021276596,0.5299539170506911,0.00048126852250563563,0.7510121457489879,0.22308892355694232,0.48,0.11196911196911197,0.7272727272727273,0.20403022670025187,0.19999999999999998,0.8057142857142858,0.687062937062937,0.40816326530612257,0.2636363636363636,0.9713085157175397,0.005489896748906352,0.007429300686658215,0.018360290981532114,0.6462419468670111,0.190426582873923,0.8211558506736671,0.29837371426946224
0.05046665268456376,0.0420504033697437,0.24315407456285054,0.196599045346062,0.6396038642652556,0.07033408345473434,0.12669683257918554,0.0035761989327680976,0.021937842778793414,0.28841607565011823,0.3225806451612902,0.79736062210289,0.7206477732793523,0.23712948517940718,0.3972413793103448,0.1698841698841699,0.21141649048625794,0.6423173803526447,0.16206896551724134,0.7385714285714287,0.8129370629370629,0.11317254174397036,0.16363636363636366,0.47112655451196095,0.24252722948567232,0.43143254838513134,0.12915889079112036,0.7775016937041849,0.2503266598351117,1.0,1.0
0.01171875,0.013778824873277647,0.45661497855493227,0.27824184566428,0.1483081702995291,0.007071758445503278,0.3552036199095023,0.008449042459821553,0.03390393883995347,0.42553191489361697,0.5046082949308756,0.620051166442919,0.6336032388663967,0.2683307332293292,0.4937931034482758,0.10424710424710426,0.49894291754756875,0.18891687657430728,0.22413793103448276,0.51,0.36013986013986016,0.5306122448979592,0.4295454545454545,0.9144995782773532,0.043092478983654266,0.014366050119361843,0.023924096112658128,0.5273697454210646,0.22096046263943192,0.38023394973555197,0.06721514293309004
0.007969798657718121,0.008638537873920183,0.4143846915209502,0.2811256961018297,0.18054274479343657,0.005153958443241606,0.330316742081448,0.0,0.033239155725444565,0.44208037825059104,0.5046082949308756,0.6479140809037716,0.6133603238866396,0.0904836193447738,0.5062068965517241,0.1312741312741313,0.6765327695560254,0.17884130982367755,0.3,0.5914285714285715,0.5017482517482518,0.49350649350649356,0.42045454545454547,0.9416799692048331,0.029791195985278254,0.005319401926396823,0.012949136854949011,0.5922921541801983,0.19111571573440622,0.45612992060121726,0.09304953460465192
0.0028313758389261743,0.0030698936246162634,0.5476740349719564,0.36008353221957035,0.21970969464537113,0.001689272739519729,0.26696832579185525,0.0,0.028751869702509557,0.36170212765957455,0.44930875576036855,0.6428480964563439,0.5931174089068826,0.2683307332293292,0.5296551724137931,0.07915057915057915,0.7420718816067654,0.19395465994962213,0.2275862068965517,0.5657142857142856,0.5209790209790209,0.4712430426716142,0.41363636363636364,0.844197585829173,0.12052944951647185,0.00450609075727328,0.023709030767361902,0.4931127004532778,0.2685167090710952,0.5806534635627791,0.1509950567127085
0.05070260067114094,0.0518312272435211,0.33355328274496865,0.22523866348448685,0.32820039807757656,0.0440846199873838,0.1945701357466064,0.002280666837585384,0.02792089080937344,0.34751773049645396,0.4193548387096773,0.7163048709440462,0.4757085020242915,0.1747269890795632,0.34344827586206894,0.1969111969111969,0.3509513742071882,0.5314861460957179,0.3103448275862069,0.65,0.5979020979020979,0.2801484230055659,0.2818181818181818,0.7729365267920769,0.13472318978853362,0.09749222629930893,0.040467819689500924,0.4971386150667087,0.1986412409274411,0.8211558506736671,0.29837371426946224
0.003119756711409396,0.004497751124437781,0.532827449686572,0.2221559268098647,0.1335113355017234,0.0020538936905727095,0.4049773755656109,0.0,0.03407013461858068,0.47281323877068554,0.4953917050691243,0.6225841586666329,0.5587044534412956,0.2152886115444618,0.5751724137931035,0.0637065637065637,0.7653276955602538,0.18639798488664988,0.2655172413793103,0.4971428571428571,0.3688811188811189,0.6215213358070502,0.5,0.923875405430623,0.02152371490094773,0.04660488433239648,0.011490421967042906,0.504751666071021,0.41262219183059334,0.29798607625886314,0.034957431284587476
0.051296866715604024,0.0034982508745627187,0.3804025074232926,0.2508446918257756,0.27287732414194865,0.0024369030229220517,0.2285067873303168,0.0,0.027754695030746217,0.342789598108747,0.4193548387096773,0.6428480964563439,0.7226720647773278,0.1700468018720749,0.5131034482758621,0.07915057915057915,0.6046511627906977,0.29974811083123426,0.22413793103448276,0.7657142857142858,0.6311188811188811,0.33951762523191104,0.2590909090909091,0.9209994168996956,0.013689262243347154,0.0057399107482177195,0.05084134720888349,0.6443331338460402,0.35556971613152494,0.6532473716043187,0.184083030599375
0.004325713087248322,0.004283572499464553,0.2408446057406796,0.18287589498806678,0.5352104471090829,0.0038897818125142275,0.1153846153846154,0.0,0.03539970084759847,0.4680851063829788,0.5230414746543778,0.6833759720357658,0.7469635627530364,0.3073322932917317,0.45931034482758615,0.09073359073359075,0.2875264270613108,0.6095717884130982,0.14137931034482756,0.7614285714285713,0.5244755244755245,0.31725417439703163,0.19090909090909092,0.9152620516157304,0.010308007937810755,0.01538650601404859,0.06204693119867775,0.6913826481867226,0.14191695039634195,1.0,1.0
0.00047189597315436244,0.000642535874919683,0.40019795447047174,0.15821400159108984,0.3303461333074421,0.0004523345131725219,0.165158371040724,0.0,0.031909589496426784,0.4515366430260047,0.4423963133640552,0.6783099875883382,0.7914979757085021,0.5335413416536663,0.4455172413793103,0.11389961389961391,0.6384778012684991,0.3047858942065491,0.0896551724137931,0.7014285714285715,0.6311188811188811,0.2912801484230056,0.2340909090909091,0.7865479593054474,0.007153507363283068,0.001697177561187221,0.4036670035783916,0.684272066124911,0.13708389636959606,0.8211558506736671,0.29837371426946224
0.00395868288590604,0.003926608124509174,0.4975255691191026,0.3933969769291964,0.21557357153259868,0.002031965300042824,0.25791855203619907,0.0,0.0269237161376101,0.35460992907801414,0.42165898617511516,0.5820562830872108,0.5020242914979757,0.30265210608424337,0.6841379310344827,0.14864864864864866,0.6553911205073997,0.23173803526448358,0.15517241379310345,0.562857142857143,0.47902097902097895,0.4786641929499073,0.3977272727272727,0.790131866565545,0.14825646486034755,0.022631441353572063,0.05356187496955391,0.3233563511708156,0.3491662955056204,0.516913098868857,0.12014080547469891
0.0007078439597315436,0.0009281073748839865,0.3813922797756516,0.16378281622911692,0.14515267731443274,0.000549488099914794,0.3936651583710408,0.0,0.036563071297989025,0.46335697399527187,0.5944700460829493,0.5693913219686415,0.4615384615384615,0.4009360374414977,0.6813793103448276,0.05212355212355213,0.7928118393234673,0.15365239294710326,0.38620689655172413,0.5314285714285715,0.36538461538461536,0.730983302411874,0.5363636363636363,0.7821676909411797,0.09933824357412646,0.00362258448269513,0.01030995258458672,0.4662482738606169,0.279449961881496,0.38023394973555197,0.06721514293309004
0.0008127097315436242,0.0009995002498750624,0.40547674034971953,0.1947096260938743,0.3192387979999029,0.0006300233099774668,0.22624434389140274,0.0,0.03290676416819013,0.46335697399527187,0.4700460829493087,0.5693913219686415,0.7064777327935222,0.2574102964118565,0.6358620689655172,0.0888030888030888,0.5221987315010572,0.2619647355163728,0.16551724137931034,0.7300000000000001,0.6818181818181818,0.3376623376623377,0.22272727272727275,0.9413006324620895,0.0024402200808527094,0.012466613914538792,0.0016673049321772947,0.5328655479633988,0.8159481869371856,0.8211558506736671,0.29837371426946224
0.0007078439597315436,0.0007853216249018348,0.2936324645331573,0.19272076372315033,0.20315549298509636,0.0004937329544867896,0.2285067873303168,0.0,0.035898288183480134,0.5059101654846335,0.4976958525345621,0.5364624230603612,0.9089068825910931,0.4555382215288612,0.4924137931034483,0.24710424710424714,0.49682875264270615,0.30226700251889166,0.07586206896551725,0.7671428571428572,0.4807692307692307,0.3636363636363637,0.2340909090909091,0.9060119314088992,0.0004032918303048409,0.0065063374973481055,0.0,0.7032206452392434,0.18979591842572113,0.516913098868857,0.12014080547469891
0.014943372483221477,0.015849218248018847,0.3771032662487627,0.2349840891010342,0.2950337395019176,0.014671961602699847,0.31674208144796384,0.0006827483461510485,0.020774472328402852,0.25768321513002357,0.3179723502304147,0.6833759720357658,0.5789473684210527,0.2106084243369735,0.5062068965517241,0.1196911196911197,0.47568710359408034,0.2972292191435768,0.32068965517241377,0.6714285714285714,0.47902097902097895,0.34322820037105756,0.2818181818181818,0.5716315830565198,0.341125284817039,0.06636617470856165,0.06950945747513003,0.5259429055107162,0.26572551888932294,0.7310967841562753,0.2223604169469759
0.012610109060402684,0.01249375312343828,0.3144176839326954,0.23289578361177402,0.3273265692509345,0.0087018343639513,0.19004524886877827,0.008027804280325034,0.032574372610935674,0.42789598108747046,0.4792626728110599,0.5896552597583525,0.5141700404858299,0.1029641185647426,0.3531034482758621,0.21042471042471045,0.4460887949260043,0.4458438287153652,0.1586206896551724,0.7142857142857143,0.6555944055944055,0.3376623376623377,0.2590909090909091,0.9247279407278717,0.010144996258262512,0.07532181148966775,0.003496978959922488,0.48281884322062246,0.28502528396705584,0.8211558506736671,0.29837371426946224
0.0007602768456375839,0.0014992503748125937,0.42131309798746286,0.08562052505966583,0.17015389096558084,0.000800042086776443,0.2918552036199096,0.0,0.036396875519361806,0.5035460992907802,0.5161290322580645,0.6124521897717774,0.6417004048582995,0.4602184087363495,0.39172413793103444,0.0,0.7463002114164905,0.19647355163727961,0.3310344827586207,0.5471428571428572,0.4020979020979021,0.5269016697588127,0.4613636363636363,0.9600406357646643,0.004881625637094939,0.014248552286999042,0.008163001184312957,0.5553197815670692,0.3653483816005029,0.38023394973555197,0.06721514293309004
0.010486577181208054,0.011851217248518597,0.46057406796436823,0.26919252187748605,0.3698723238992184,0.008587865733349787,0.23529411764705882,0.001161905860829012,0.026591324580355652,0.3356973995271868,0.39400921658986165,0.6909749487069075,0.5526315789473684,0.2168486739469579,0.5158620689655172,0.12162162162162163,0.43974630021141653,0.3501259445843828,0.26206896551724135,0.7300000000000001,0.5174825174825175,0.3283858998144713,0.2840909090909091,0.4695193279857437,0.4862754050773967,0.032506491557616896,0.013089016865236818,0.5306107234288968,0.26820133797455725,0.8211558506736671,0.29837371426946224
0.00023594798657718122,0.00028557149996430355,0.4820191355988123,0.21032219570405725,0.26914898781494245,0.00023442727813115046,0.23529411764705882,0.0,0.021937842778793414,0.32624113475177313,0.29493087557603687,0.7542997542997543,0.7267206477732794,0.08424336973478941,0.6137931034482759,0.1776061776061776,0.3403805496828753,0.29471032745591935,0.1275862068965517,0.5314285714285715,0.5646853146853146,0.25602968460111325,0.22272727272727275,0.7267872092147765,0.001082658433809533,0.004366652530123533,0.5644195371724294,0.6289159622191863,0.23478919470624912,0.6532473716043187,0.184083030599375
0.001730285234899329,0.0022845719997144284,0.4272517321016166,0.20664280031821797,0.2868585853682218,0.001375588587993567,0.26018099547511314,0.0,0.027754695030746217,0.39007092198581556,0.3870967741935484,0.7011069176017629,0.6740890688259109,0.3042121684867395,0.6372413793103449,0.14285714285714288,0.5581395348837209,0.2795969773299748,0.16551724137931034,0.6357142857142857,0.5926573426573426,0.34322820037105756,0.3090909090909091,0.8673180371157065,0.08425433398692177,0.00485920467569035,0.05317733575373825,0.633687279940059,0.244286705544915,0.7310967841562753,0.2223604169469759
0.00390625,0.004283572499464553,0.418013856812933,0.25457438345266503,0.07763483664255547,0.002514193224520661,0.5927601809954751,0.00388084040955492,0.02825328236662788,0.3498817966903074,0.4331797235023041,0.6276501431140606,0.40080971659919024,0.4789391575663027,0.5310344827586206,0.03474903474903475,0.7610993657505286,0.1712846347607053,0.26206896551724135,0.3514285714285714,0.2954545454545454,0.6326530612244898,0.6295454545454545,0.44774713829000956,0.5502187847892637,0.005993558776474273,0.015186029499844104,0.3456374454009524,0.23347770418882635,0.0,0.0
0.00018351510067114095,7.139287499107589e-05,0.14879577697129656,0.13404932378679393,0.2357687266372154,0.00015635040781398037,0.24660633484162894,0.0,0.04105035732092405,0.5650118203309692,0.5829493087557603,0.5617923452975,0.9959514170040485,0.3416536661466459,0.6772413793103449,0.05791505791505792,0.5306553911205074,0.3425692695214106,0.017241379310344827,0.7685714285714286,0.43006993006993005,0.41558441558441567,0.2636363636363636,0.9647138700807479,0.0,0.0,0.04023927214505598,0.7649680044282716,0.3271448114805839,0.5806534635627791,0.1509950567127085
0.051296866715604024,0.004283572499464553,0.31540745628505445,0.2508446918257756,0.2902179717462013,0.003823504972975471,0.23529411764705882,0.0,0.02177164700016619,0.30496453900709214,0.30645161290322576,0.6149851819954912,0.5566801619433198,0.1965678627145086,0.3724137931034483,0.15444015444015444,0.5200845665961946,0.31989924433249367,0.21724137931034482,0.7028571428571428,0.6608391608391607,0.38961038961038974,0.35000000000000003,0.9366851215449978,0.02705461876182472,0.02656175253932699,0.002797123890939932,0.4550010655265537,0.3379423626297793,0.7310967841562753,0.2223604169469759
0.1321570889261745,0.10858856286142643,0.2715275486638073,0.2860978520286396,0.6087285790572358,0.09314413295094678,0.13122171945701358,0.015018606328691009,0.02891806548113678,0.3711583924349882,0.4331797235023041,0.6935079409306213,0.5607287449392712,0.2308892355694228,0.38206896551724134,0.3359073359073359,0.31923890063424953,0.5843828715365239,0.296551724137931,0.7085714285714287,0.6853146853146853,0.2987012987012988,0.29772727272727273,0.7095340385823028,0.13081284053523456,0.11831299160943576,0.16567072117975867,0.5490945679926746,0.21788641939726314,1.0,1.0
0.008651426174496645,0.009566645248804169,0.38865061035961723,0.21778042959427205,0.35225981843778825,0.007446999424256831,0.14932126696832582,0.0,0.026757520358982875,0.3664302600472813,0.38479262672811054,0.6884419564831936,0.6963562753036437,0.3213728549141966,0.5420689655172414,0.11389961389961391,0.587737843551797,0.345088161209068,0.19310344827586207,0.6385714285714286,0.5874125874125874,0.3729128014842301,0.32045454545454544,0.7330497561944431,0.041375433085583516,0.029535146346675666,0.026192886825289634,0.6516015706850057,0.21831511213483365,0.8211558506736671,0.29837371426946224
0.0010224412751677853,0.0009281073748839865,0.2989112504124051,0.2269291964996022,0.2929850963639012,0.0006209766197140164,0.15384615384615385,0.04302777202463634,0.037394050191125135,0.49172576832151305,0.5668202764976957,0.5516603764026444,0.8036437246963563,0.3042121684867395,0.84,0.07142857142857144,0.7780126849894292,0.3224181360201511,0.1275862068965517,0.7957142857142857,0.6048951048951049,0.31168831168831174,0.2159090909090909,0.9727268822166728,0.004185819880716717,0.0006493283355815109,0.0013200016485853928,0.6076966668890914,0.45542692613536,0.7310967841562753,0.2223604169469759
0.0014156879194630872,0.0015706432498036695,0.33652259980204546,0.25845266507557674,0.19520365066265352,0.0007587419790519954,0.2647058823529412,0.0,0.04204753199268738,0.5555555555555555,0.6152073732718893,0.5617923452975,0.7753036437246963,0.2308892355694228,0.4427586206896552,0.1196911196911197,0.6279069767441862,0.27204030226700254,0.09999999999999999,0.6828571428571428,0.39160839160839156,0.4638218923933211,0.30000000000000004,0.8611284698502876,0.0008159164999988532,0.011792071348319524,0.01449456216973955,0.5772681355513078,0.321983193361667,0.516913098868857,0.12014080547469891
0.0032508389261744967,0.004069393874491326,0.5968327284724512,0.3056881463802704,0.1831642312733628,0.0022386625058447027,0.40950226244343896,0.0,0.026757520358982875,0.3191489361702127,0.4331797235023041,0.6783099875883382,0.4757085020242915,0.4960998439937598,0.5075862068965517,0.05984555984555985,0.7674418604651163,0.11586901763224179,0.3413793103448276,0.5514285714285714,0.5104895104895105,0.4192949907235622,0.37045454545454537,0.6620563857300634,0.326394511592853,0.012109537366362574,0.019327509579717184,0.5542931716232331,0.2846623263491632,0.45612992060121726,0.09304953460465192
0.0008651426174496645,0.0007139287499107589,0.2530517980864401,0.23826571201272864,0.3315792028739259,0.0005662048101842132,0.14479638009049775,0.0,0.03074621904603622,0.40425531914893614,0.488479262672811,0.5871222675346386,0.771255060728745,0.2246489859594384,0.5489655172413793,0.26061776061776065,0.5285412262156448,0.3602015113350126,0.11724137931034483,0.8085714285714287,0.5734265734265733,0.3079777365491652,0.18181818181818182,0.9790853934382081,0.0017766024322062397,0.007523791005180006,0.011653262273713313,0.5851138634550792,0.5983820395176379,0.8211558506736671,0.29837371426946224
0.005505453020134228,0.004997501249375313,0.3398218409765753,0.29136833731105805,0.2637895043448711,0.003343932055422778,0.24886877828054302,0.0,0.033239155725444565,0.42553191489361697,0.5046082949308756,0.5947212442057803,0.49190283400809715,0.41965678627145087,0.42758620689655175,0.16795366795366795,0.572938689217759,0.2367758186397985,0.17586206896551723,0.6828571428571428,0.5874125874125874,0.45825602968460116,0.3113636363636364,0.9117226069662514,0.05217593801225665,0.016958012263203592,0.0063110888210362185,0.44137614535272374,0.33657419881889905,0.6532473716043187,0.184083030599375
0.051296866715604024,0.0004997501249375312,0.2395249092708677,0.2508446918257756,0.2611388902373902,0.00025311066019697204,0.20361990950226247,0.0,0.043377098221705164,0.5839243498817966,0.6267281105990783,0.5491273841789305,0.8056680161943319,0.1606864274570983,0.18344827586206897,0.33204633204633205,0.5771670190274841,0.27204030226700254,0.08620689655172414,0.7642857142857142,0.43531468531468526,0.5658627087198518,0.31818181818181823,0.9158891821295102,0.005768284588912854,0.0,0.006259614076027403,0.6237250969238698,0.23295087270888196,0.6532473716043187,0.184083030599375
0.009333053691275168,0.01113728849860784,0.4272517321016166,0.23975735879077162,0.14615272586047867,0.007249742243077684,0.39819004524886886,0.013739860582929685,0.022935017450556754,0.2695035460992907,0.3732718894009216,0.5972542364294942,0.5101214574898785,0.1076443057722309,0.45103448275862074,0.12162162162162163,0.6405919661733614,0.3249370277078085,0.27586206896551724,0.5528571428571429,0.4877622377622377,0.4619666048237478,0.42045454545454547,0.9356084643029902,0.02804309772700638,0.0260352117837394,0.00872410919590904,0.41862575399511043,0.17070494095828492,0.38023394973555197,0.06721514293309004
0.051296866715604024,0.0021417862497322766,0.35466842626195966,0.2508446918257756,0.278013495800767,0.00110939956035052,0.18778280542986428,0.0,0.03440252617583513,0.47517730496453897,0.5069124423963132,0.5921882519820664,0.6740890688259109,0.3541341653666147,0.40965517241379307,0.0945945945945946,0.6025369978858351,0.23425692695214106,0.07586206896551725,0.66,0.4667832167832168,0.5250463821892394,0.4272727272727272,0.9318331413605664,0.009477225297886159,0.005791545091565894,0.023154494741162227,0.5497879767490716,0.4179889136344279,0.7310967841562753,0.2223604169469759
0.010958473154362417,0.01128007424858999,0.350049488617618,0.2418456642800318,0.27538230011165593,0.009002931815980487,0.28506787330316746,0.0,0.022270234336047866,0.2860520094562648,0.3433179723502304,0.6859089642594797,0.5566801619433198,0.358814352574103,0.5103448275862069,0.09073359073359075,0.5031712473572939,0.2569269521410579,0.21034482758620687,0.5557142857142858,0.5104895104895105,0.35807050092764386,0.3340909090909091,0.839092149454821,0.07333598685640705,0.0299221279912664,0.08237437852215007,0.515435752527116,0.28861452842177154,0.6532473716043187,0.184083030599375
0.0036440855704697986,0.004997501249375313,0.5004948861761794,0.22682975338106598,0.1679013544346813,0.002804080647310355,0.45927601809954754,0.0,0.024430779458201757,0.314420803782506,0.4101382488479262,0.6960409331543352,0.5040485829959515,0.3978159126365055,0.5779310344827586,0.055984555984555984,0.7124735729386893,0.2216624685138539,0.3137931034482758,0.4114285714285714,0.32342657342657344,0.48237476808905394,0.4272727272727272,0.588926681579585,0.0319128333048225,0.0061254040808313565,0.09007604803434303,0.47802800546967644,0.24333100384588746,0.38023394973555197,0.06721514293309004
0.0012583892617449664,0.0010708931248661383,0.23721544044869675,0.20833333333333331,0.2596242536045439,0.0009121423791713724,0.19230769230769232,0.0,0.04503905600797739,0.6382978723404255,0.6244239631336405,0.7517667620760404,0.562753036437247,0.3042121684867395,0.6124137931034482,0.0,0.4460887949260043,0.46851385390428213,0.18275862068965518,0.5342857142857144,0.3339160839160839,0.5398886827458257,0.3818181818181818,0.9809821507592519,0.00047880531764517016,0.0038623011637688343,0.0012268070726488384,0.5979348903258881,0.07524018203841262,0.6532473716043187,0.184083030599375
0.0006029781879194631,0.0004997501249375312,0.30188056746948194,0.2540771678599841,0.18403806010000484,0.00032863085717881914,0.28280542986425344,0.0,0.04254611932856905,0.5484633569739953,0.6175115207373272,0.5668583297449276,0.763157894736842,0.31201248049922,0.416551724137931,0.08494208494208495,0.6300211416490487,0.3224181360201511,0.20344827586206896,0.5742857142857143,0.2744755244755244,0.4452690166975883,0.25,0.8575628466052438,0.0,0.0,0.01716999971663895,0.5917224618428971,0.44306226438734275,0.45612992060121726,0.09304953460465192
0.051296866715604024,0.0049261083743842365,0.38799076212471134,0.2508446918257756,0.4146026506141075,0.0036975396444159057,0.10407239819004525,0.0,0.02858567392388233,0.3640661938534278,0.41705069124423955,0.6732440031409104,0.6174089068825911,0.2043681747269891,0.5862068965517241,0.06756756756756757,0.6405919661733614,0.2594458438287154,0.2379310344827586,0.7528571428571429,0.7202797202797203,0.3692022263450836,0.3136363636363636,0.952835306898098,0.006775115309765507,0.017461593112350363,0.009901847733781131,0.5816663553159962,0.2755402578860397,1.0,1.0
